path,case,what,basis,source
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Peter_Hermann_Wilhelm_Go_1883_Historicorvm_romanorvm_fragmenta__historicorumrom00petegoog.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item historicorumrom00petegoog: https://archive.org/details/historicorumrom00petegoog
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Peter_Hermann_Wilhelm_Go_1914_Historicorum_romanorum_reliquiae_Iterat__historicorumroma01peteuoft.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item historicorumroma01peteuoft: https://archive.org/details/historicorumroma01peteuoft
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Peyramaure_Michel_1922_1999_Les_colosses_de_Carthage__lescolossesdecar0000peyr.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Les colosses de Carthage"" (1999): https://archive.org/details/lescolossesdecar0000peyr"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Peyramaure_Michel_2006_Le_temps_des_moussons_Roman__letempsdesmousso0000peyr.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Le temps des moussons : Roman"" (2006): https://archive.org/details/letempsdesmousso0000peyr"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Philippe_Lemonnier_2012_La_Route_des_Grandes_Alpes__laroutedesgrande0000unse.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""La Route des Grandes Alpes"" (2012): https://archive.org/details/laroutedesgrande0000unse"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Pierre_Leprohon_1989_The_Alps__alps0000pier.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""The Alps"" (1989-01-01): https://archive.org/details/alps0000pier"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Pilkington_Cynthia_1961_Elephant_over_the_Alps__elephantoveralps00pilk.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Elephant over the Alps"" (1961): https://archive.org/details/elephantoveralps00pilk"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Pineau_Gise_le_1993_La_grande_drive_des_esprits_roman__lagrandedrivedes0000pine_o9n2.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""La grande drive des esprits : roman"" (2017): https://archive.org/details/lagrandedrivedes0000pine"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Pineau_Gise_le_1999_La_grande_drive_des_esprits_roman__lagrandedrivedes0000pine_k4r2.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""La grande drive des esprits : roman"" (2017): https://archive.org/details/lagrandedrivedes0000pine"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Plessen_Elisabeth_2004_Das_Kavalierhaus_Roman__daskavalierhausr0000ples.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Das Kavalierhaus : Roman"" (2004): https://archive.org/details/daskavalierhausr0000ples"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Pneu_Michelin_Firm_1992_Alpes_du_sud_Haute_Provence__alpesdusudhautep0000pneu.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Alpes du sud, Haute-Provence"" (1992): https://archive.org/details/alpesdusudhautep0000pneu"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Polybius_1979_The_rise_of_the_Roman_Empire__riseofromanempir0000poly.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""The rise of the Roman Empire"" (1979): https://archive.org/details/riseofromanempir0000poly"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Powell_Cecilia_cn_1987_Turner_in_the_South_Rome_Naples_Flor__turnerinsouthrom00powe.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Turner in the South : Rome, Naples, Florence"" (1987): https://archive.org/details/turnerinsouthrom00powe"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Pownall_Thomas_1722_180_1795_An_antiquarian_romance_endeavouring_to__antiquarianroman00pown.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""An antiquarian romance : endeavouring to mark a line, by which the most ancient people, an"" (1795): https://archive.org/details/antiquarianroman00pown"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Prevas_John_1998_Hannibal_crosses_the_Alps_the_enigma_r__hannibalcrossesa0000prev.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Hannibal crosses the Alps : the enigma re-examined"" (1998): https://archive.org/details/hannibalcrossesa0000prev"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Prevas_John_1998_Hannibal_crosses_the_Alps_the_enigma_r__isbn_9781885119483.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item isbn: https://archive.org/details/isbn
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Prevas_John_author_2017_Hannibal_s_oath_the_life_and_wars_of_R__hannibalsoathlif0000prev.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Hannibal's oath : the life and wars of Rome's greatest enemy"" (2017): https://archive.org/details/hannibalsoathlif0000prev"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Proctor_Dennis_1971_Hannibal_s_march_in_history__hannibalsmarchin0000proc.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Hannibal's march in history"" (1971): https://archive.org/details/hannibalsmarchin0000proc"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Putnam_William_Lowell_I_2008_A_tale_of_two_passes_an_inquiry_into_c__taleoftwopassesi0000putn.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""A tale of two passes : an inquiry into certain Alpine literature"" (2008): https://archive.org/details/taleoftwopassesi0000putn"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Pyatt_Edward_C_1984_The_passage_of_the_Alps_from_Hannibal__passageofalpsfro0000pyat.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""The passage of the Alps : from Hannibal to the motorway"" (1984): https://archive.org/details/passageofalpsfro0000pyat"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Pym_Dora_1922_Readings_from_the_literature_of_Ancient__readingsfromlite00pymdrich.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item readingsfromlite00pymdrich: https://archive.org/details/readingsfromlite00pymdrich
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Pym_Dora_ed_1922_Readings_from_the_literature_of_Ancient__cu31924026922884.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item cu31924026922884: https://archive.org/details/cu31924026922884
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/R_Bosworth_Smith_1890_Carthage_and_the_Carthaginians__carthagecarthagi0000rbos.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Carthage and the Carthaginians."" (1890): https://archive.org/details/carthagecarthagi0000rbos"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/R_L_G_Irving_1947_The_Alps__alps0000rlgi.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""The Alps"" (1947-01-01): https://archive.org/details/alps0000rlgi"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/R_L_G_Irving_1947_The_Alps__bwb_KU-748-220.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item bwb_KU-748-220: https://archive.org/details/bwb_KU-748-220
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Randakevic_iene_Irma_2010_Reanimacijos_palata_romanas__reanimacijospala0000rand.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Reanimacijos palata : romanas"" (2010): https://archive.org/details/reanimacijospala0000rand"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Ranking_John_1826_Historical_researches_on_the_wars_and_sp__historicalresea01rankgoog.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item historicalresea01rankgoog: https://archive.org/details/historicalresea01rankgoog
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Raven_Susan_1992_Rome_in_Africa__romeinafrica0000rave.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Rome in Africa"" (1992): https://archive.org/details/romeinafrica0000rave"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Rawlinson_George_1812_1_1871_A_manual_of_ancient_history_from_the_ea__bub_gb_waSyKJeUeZoC.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Google Books full view: https://books.google.com/books?id=waSyKJeUeZoC
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Rawlinson_George_1812_1_1876_A_manual_of_ancient_history_from_the_ea__amanualancienth02rawlgoog.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item amanualancienth02rawlgoog: https://archive.org/details/amanualancienth02rawlgoog
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Rawlinson_George_1812_1_1888_A_manual_of_ancient_history_from_the_e__cu31924027765456.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item cu31924027765456: https://archive.org/details/cu31924027765456
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Re_my_Pierre_Jean_1937_1992_Alge_rie_bords_de_Seine_roman__algeriebordsdese0000remy.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Algérie, bords de Seine : roman"" (1992): https://archive.org/details/algeriebordsdese0000remy"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Reinhardt_Eric_1966_2002_Le_moral_des_me_nages_roman__lemoraldesmenage0000rein.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Le moral des ménages : roman"" (2002): https://archive.org/details/lemoraldesmenage0000rein"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Rendell_Ruth_1930_1999_Espe_ces_prote_ge_es_roman__especesprotegees0000rend.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Espèces protégées : roman"" (1999): https://archive.org/details/especesprotegees0000rend"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Render_Angela_2002_Forged_by_lightning_a_novel_of_Hanniba__forgedbylightnin0000rend.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Forged by lightning : a novel of Hannibal and Scipio"" (2002): https://archive.org/details/forgedbylightnin0000rend"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Reynier_Gustave_1859_19_1908_Le_roman_sentimental_avant_l_Astr_e__leromansentimen00reyn.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Le roman sentimental avant l'Astrée"" (1908): https://archive.org/details/leromansentimen00reyn"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Reynier_Gustave_1859_19_1908_Le_roman_sentimental_avant_l_Astr_e__leromansentiment00reynuoft.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item leromansentiment00reynuoft: https://archive.org/details/leromansentiment00reynuoft
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Reynolds_Kev_1998_Walking_in_the_Alps__walkinginalps0000reyn_r9x1.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Walking in the Alps"" (2000): https://archive.org/details/walkinginalps0000reyn"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Reynolds_Kev_2000_Walking_in_the_Alps__walkinginalps0000reyn.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Walking in the Alps"" (2000): https://archive.org/details/walkinginalps0000reyn"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Reynolds_Kev_2005_Walking_in_the_Alps__walkinginalps0000reyn_e6w0.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Walking in the Alps"" (2000): https://archive.org/details/walkinginalps0000reyn"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Ribbeck_Otto_1827_1898_1897_Scaenicae_Romanorum_poesis_fragmenta__fragscaenicaeromr01ribbuoft.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item fragscaenicaeromr01ribbuoft: https://archive.org/details/fragscaenicaeromr01ribbuoft
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Ribbeck_Otto_1827_1898_1897_Scaenicae_Romanorum_poesis_fragmenta_ter__scaenicaeromano04ribbgoog.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item scaenicaeromano04ribbgoog: https://archive.org/details/scaenicaeromano04ribbgoog
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Ripert_Pierre_1946_2001_Les_Gaulois_le_temps_des_glaives_des__lesgauloisletemp0000ripe.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Les Gaulois : le temps des glaives : des Celtes aux Gallo-Romains ..., de Brennus à Attil"" (2001): https://archive.org/details/lesgauloisletemp0000ripe"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Ritson_Joseph_1752_1803_1827_Memoirs_of_the_Celts_or_Gauls__b29349990.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item b29349990: https://archive.org/details/b29349990
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Ritson_Joseph_1752_1803_1827_Memoirs_of_the_Celts_or_Gauls__memoirsofceltsor00ritsrich.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item memoirsofceltsor00ritsrich: https://archive.org/details/memoirsofceltsor00ritsrich
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Ritson_Joseph_1752_1803_1827_Memoirs_of_the_Celts_or_Gauls__memoirsofceltsor00ritsuoft.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item memoirsofceltsor00ritsuoft: https://archive.org/details/memoirsofceltsor00ritsuoft
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Rivet_A_L_F_Albert_L_1988_Gallia_Narbonensis_with_a_chapter_on_A__gallianarbonensi0000rive.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Gallia Narbonensis : with a chapter on Alpes Maritimae : Southern France in Roman times"" (1988): https://archive.org/details/gallianarbonensi0000rive"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Robert_Ellis_1853_A_treatise_on_Hannibal_s_passage_of_the__atreatiseonhann00elligoog.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item atreatiseonhann00elligoog: https://archive.org/details/atreatiseonhann00elligoog
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Robert_Forman_Horton_1891_A_History_of_the_Romans__ahistoryromans00hortgoog.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item ahistoryromans00hortgoog: https://archive.org/details/ahistoryromans00hortgoog
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Robert_Lock_Graham_Irving_1939_The_Alps__alps0000robe.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""The Alps,"" (1939-01-01): https://archive.org/details/alps0000robe"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Robert_M_Coates_Beyond_The_Alps_A_Summer_In_The_Italian__beyondthealpsasu017989mbp.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Beyond The Alps A Summer In The Italian Hill Towns"" (1961): https://archive.org/details/beyondthealpsasu017989mbp"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Robin_Fedden_1956_Alpine_SKI_Tour_an_account_of_the_high_l__bwb_KQ-818-421.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item bwb_KQ-818-421: https://archive.org/details/bwb_KQ-818-421
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Robinson_Cyril_E_Cyril_1932_A_history_of_the_Roman_republic__historyofromanre0000robi.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""A history of the Roman republic"" (1932): https://archive.org/details/historyofromanre0000robi"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Robinson_Cyril_Edward_1_1932_A_history_of_the_Roman_republic__historyofromanre00robi.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""A history of the Roman republic"" (1932): https://archive.org/details/historyofromanre00robi"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Rodolfo_Amedeo_Lanciani_1909_Wanderings_in_the_Roman_campagna__wanderingsinroma0000rodo.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Wanderings in the Roman campagna"" (1909-01-01): https://archive.org/details/wanderingsinroma0000rodo"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Rollin_Charles_1661_174_1844_The_ancient_history_containing_the_his__ancienthistoryco02roll.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""The ancient history : containing the history of the Egyptians, Assyrians, Chaldeans, Medes"" (1844): https://archive.org/details/ancienthistoryco02roll"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Roman_J_Joseph_1840_1888_R_pertoire_topographique_du_d_partement__repertoirearcheo00romaiala.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item repertoirearcheo00romaiala: https://archive.org/details/repertoirearcheo00romaiala
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Roman_Joseph_Hippolyte_1884_Dictionnaire_topographique_du_d_partment__dictionnairetopo00romauoft.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item dictionnairetopo00romauoft: https://archive.org/details/dictionnairetopo00romauoft
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Romanillos_Pere_2010_Grandes_errores_que_cambiaron_la_histori__grandeserroresqu0000roma.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Grandes errores que cambiaron la historia"" (2010): https://archive.org/details/grandeserroresqu0000roma"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Rosenberg_Harriet_1988_A_negotiated_world_three_centuries_of__negotiatedworldt0000rose.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""A negotiated world : three centuries of change in a French alpine community"" (1988): https://archive.org/details/negotiatedworldt0000rose"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Rosenstein_Nathan_Stewar_2004_Rome_at_war_farms_families_and_death__romeatwarfarmsfa0000rose.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Rome at war : farms, families, and death in the Middle Republic"" (2004): https://archive.org/details/romeatwarfarmsfa0000rose"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Rosenstein_Nathan_Stewar_2012_Rome_and_the_Mediterranean_290_to_146_BC__romemediterranea0000rose.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Rome and the Mediterranean 290 to 146 BC : the imperial republic"" (2012): https://archive.org/details/romemediterranea0000rose"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Rossberg_Ralf_Roman_1984_Geschichte_der_Eisenbahn__geschichtedereis0000ross.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Geschichte der Eisenbahn"" (1984): https://archive.org/details/geschichtedereis0000ross"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Rossiter_Stuart_editor_Northern_Italy_from_the_Alps_to_Rome__northernitalyfro00stua.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Northern Italy: from the Alps to Rome;"" (1971): https://archive.org/details/northernitalyfro00stua"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Rudolf_Geser_2001_Die_sch_nsten_Alpenp_sse_mit_dem_Rennrad__dieschnstenalpen0000rudo.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Die schönsten Alpenpässe mit dem Rennrad."" (August 1, 2001): https://archive.org/details/dieschnstenalpen0000rudo"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Ruelle_Ch_Em_1833_191_1886_Bibliographie_ge_ne_rale_des_Gaules_re__bibliographiegn00ruelgoog.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item bibliographiegn00ruelgoog: https://archive.org/details/bibliographiegn00ruelgoog
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Ruelle_Ch_Em_1833_191_1886_Bibliographie_ge_ne_rale_des_Gaules_re__bibliographiegn01ruelgoog.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item bibliographiegn01ruelgoog: https://archive.org/details/bibliographiegn01ruelgoog
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Rushdie_Salman_2001_Furie_roman__furieroman0000rush.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""Furie : roman"" (2001): https://archive.org/details/furieroman0000rush"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/SCHWEIZER_ALPENCLUB_1881_Jahrbuch_des_Schweizer_Alpenclub__jahrbuchdesschw08alpegoog.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright",Open Library search-inside excerpts of Internet Archive item jahrbuchdesschw08alpegoog: https://archive.org/details/jahrbuchdesschw08alpegoog
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/S_A_Cook_F_E_Adcock_1930_The_Cambridge_ancient_history_Vol_8__cambridgeancient0008unse_r8u1.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""The Cambridge ancient history / Vol. 8, Rome and the Mediterranean, 218-133 B.C"" (1930): https://archive.org/details/cambridgeancient0008unse"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/S_Smith_William_Sir_1_1894_A_classical_dictionary_of_Greek_and_Roma__classicaldiction00ssmi.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""A classical dictionary of Greek and Roman biography...revised.."" (1894): https://archive.org/details/classicaldiction00ssmi"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/Salmon_Edward_Togo_1982_The_making_of_Roman_Italy__makingofromanita0000salm.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""The making of Roman Italy"" (1982): https://archive.org/details/makingofromanita0000salm"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/San_Antonio_1921_2000_On_t_enverra_du_monde_roman__ontenverradumond0000sana.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""On t'enverra du monde : roman"" (1977): https://archive.org/details/ontenverradumond0000sana"
cases/hannibal-alps/texts/scholarship/OL_search_inside_snippets/San_Antonio_1963_San_Antonio_polka_roman__sanantoniopolkar0000sana.txt,hannibal-alps,"Open Library search-inside excerpts of books, many still in copyright","Open Library search-inside excerpts of books, many still in copyright","Internet Archive item ""San-Antonio polka : roman"" (1963): https://archive.org/details/sanantoniopolkar0000sana"
